id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60
1725571,12897618,32.0,32.0,41.14532,-8.61339,2.0,2.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,6,15
1726170,12897618,32.0,32.0,41.14557491094853,-8.613843731442774,2.0,0.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
1726242,12897618,32.0,32.0,41.14558,-8.61385,2.0,0.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,3,4
1728725,12897618,32.0,32.0,41.14479,-8.61325,2.0,0.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,2,3
1728778,12897618,32.0,32.0,41.14558,-8.61385,2.0,0.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,4,5
1728818,12897618,32.0,32.0,41.14558,-8.61385,2.0,0.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,3,6
1728836,12897618,32.0,32.0,41.14558,-8.61385,2.0,0.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,3,5
1745872,2228036,,,41.1504,-8.6069,,3.0,6.0,1.0,1125,1.0,3.0,1125.0,1125.0,2.9,1125.0,,3,5
1753203,7628011,1.0,11.0,41.14535,-8.61275,,3.0,4.0,1.0,90,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
1804434,6450606,5.0,9.0,41.15377,-8.62584,5.0,1.0,1.0,1.0,1125,1.0,2.0,14.0,1125.0,1.5,543.6,,13,19
1806117,1675750,21.0,24.0,41.1408,-8.61514,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,10,30
1832526,9583733,2.0,2.0,41.14413,-8.61791,2.0,1.0,1.0,3.0,150,2.0,3.0,150.0,150.0,3.0,150.0,,15,28
1849074,7493651,1.0,1.0,41.17091,,4.0,2.0,4.0,3.0,1125,3.0,,1125.0,1125.0,4.6,1125.0,,1,3
1858460,5897201,17.0,18.0,41.1489,-8.61341,2.0,0.0,1.0,2.0,30,2.0,2.0,31.0,1125.0,2.0,43.0,,14,18
1865618,9727633,2.0,2.0,41.13169,-8.60706,,3.0,6.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,17,17
1911146,6410302,3.0,3.0,41.14026,-8.61289,3.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,5
1923674,9943979,2.0,7.0,41.14085,-8.60851,6.0,3.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,9,23
1939223,3141414,1.0,1.0,,-8.59256,,3.0,6.0,1.0,14,1.0,3.0,14.0,14.0,3.0,14.0,,5,13
1949096,10079202,1.0,1.0,41.1504,-8.6053,4.0,1.0,2.0,2.0,999,2.0,2.0,1125.0,1125.0,2.0,1125.0,,10,23
1963785,10145870,1.0,1.0,41.14404,-8.62109,6.0,3.0,5.0,3.0,730,3.0,3.0,1125.0,1125.0,3.0,1125.0,,4,6
2013451,2449196,2.0,6.0,,,1.0,1.0,0.0,,730,,,730.0,730.0,,730.0,,0,26
2031487,3043794,3.0,5.0,41.12978363037109,-8.618280410766602,3.0,1.0,2.0,3.0,30,2.0,4.0,21.0,21.0,3.2,21.0,,9,20
2044048,3284341,2.0,2.0,41.15875,,4.0,2.0,2.0,,21,,,21.0,21.0,5.0,21.0,,11,27
2077417,10616005,4.0,4.0,,,6.0,2.0,2.0,3.0,1125,3.0,,1125.0,1125.0,3.9,1125.0,,12,36
2083027,10602021,1.0,3.0,,-8.61901,6.0,3.0,4.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,8,13
2096695,10616005,4.0,4.0,,,,3.0,4.0,3.0,1125,3.0,,1125.0,1125.0,3.7,1125.0,,22,25
2096806,10616005,4.0,4.0,,,6.0,2.0,3.0,3.0,1125,3.0,,1125.0,1125.0,3.7,1125.0,,15,29
2107649,2336246,1.0,1.0,,,5.0,2.0,2.0,,999,,4.0,999.0,999.0,4.0,999.0,,2,6
2205675,11253492,1.0,1.0,,,6.0,3.0,5.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,0,0
2230553,10675704,1.0,1.0,41.15609,-8.59878,4.0,2.0,3.0,3.0,31,3.0,4.0,31.0,31.0,4.0,31.0,,1,3
2258518,11534430,2.0,2.0,,,,,4.0,2.0,20,2.0,2.0,20.0,20.0,2.0,20.0,,21,40
2296329,3944088,7.0,7.0,41.14777,-8.61818,2.0,1.0,1.0,2.0,365,2.0,3.0,365.0,365.0,2.6,365.0,,3,12
2297238,3944088,7.0,7.0,41.14831,-8.61605,5.0,2.0,2.0,2.0,365,2.0,3.0,365.0,365.0,2.6,365.0,,2,8
2302948,2228036,,,41.15028,-8.60696,,3.0,6.0,1.0,1125,1.0,3.0,1125.0,1125.0,2.9,1125.0,,5,9
2364929,12079711,2.0,2.0,41.1497,-8.61686,5.0,3.0,3.0,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,19,35
2389777,4115877,3.0,3.0,41.14343,-8.61845,3.0,1.0,3.0,1.0,31,1.0,3.0,31.0,31.0,1.6,31.0,,15,25
2428363,12412664,4.0,5.0,41.1446,-8.61896,3.0,2.0,2.0,3.0,90,3.0,3.0,1125.0,1125.0,3.0,1125.0,,14,26
2440250,12474104,2.0,4.0,41.16498,-8.63363,5.0,2.0,3.0,3.0,60,2.0,,1125.0,1125.0,3.6,1125.0,,3,4
2440339,1266562,17.0,23.0,41.14505,-8.60395,2.0,1.0,1.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,10,14
2444887,47191303,,,41.14944909347129,-8.604948088506735,6.0,3.0,5.0,2.0,300,1.0,3.0,300.0,300.0,2.7,300.0,,3,24
2483361,47191303,,,41.150408,-8.605407600000001,4.0,2.0,3.0,2.0,60,1.0,3.0,60.0,60.0,2.7,60.0,,6,32
2483771,47191303,,,41.150408,-8.605407600000001,2.0,1.0,2.0,2.0,60,1.0,3.0,60.0,60.0,2.7,60.0,,0,0
2488617,12736452,2.0,2.0,41.1548,-8.60466,4.0,2.0,3.0,2.0,31,2.0,4.0,31.0,31.0,2.6,31.0,,0,9
2492899,12759224,6.0,7.0,41.14454,-8.6173,3.0,1.0,1.0,3.0,30,1.0,3.0,1125.0,1125.0,2.9,1125.0,,7,20
2525651,12932081,1.0,1.0,,,6.0,3.0,5.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,0,0
2558177,10364726,6.0,10.0,41.14182,-8.61118,6.0,3.0,3.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,4,7
2569042,3356481,34.0,38.0,41.145092,-8.612606,2.0,1.0,1.0,2.0,365,2.0,3.0,31.0,1125.0,2.0,429.6,,0,0
2634829,10988558,3.0,3.0,,,6.0,3.0,3.0,,30,,,30.0,30.0,5.0,30.0,,10,11
2641067,12759224,6.0,7.0,41.14939,-8.61838,3.0,1.0,1.0,3.0,1125,1.0,3.0,1125.0,1125.0,2.8,1125.0,,12,22
2643760,4287899,1.0,3.0,41.14584,-8.61158,2.0,1.0,1.0,1.0,180,1.0,1.0,1125.0,1125.0,1.0,1125.0,,4,13
2652502,4092127,9.0,11.0,41.15667,-8.60468,2.0,1.0,1.0,3.0,31,2.0,3.0,31.0,31.0,2.9,31.0,,7,9
2659893,1143191,2.0,3.0,41.14533,-8.61191,4.0,1.0,2.0,3.0,200,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,9
2675381,13697637,2.0,2.0,41.160423278808594,-8.609968185424805,6.0,3.0,4.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
2675556,10364726,6.0,10.0,41.14187,-8.61116,6.0,2.0,4.0,2.0,500,2.0,2.0,1125.0,1125.0,2.0,1125.0,,6,12
2689045,10260327,1.0,1.0,41.13727,-8.61048,6.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,7,23
2691782,13776260,4.0,5.0,41.15108,-8.60444,5.0,1.0,2.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,8,18
2707363,399503,12.0,13.0,41.14528,-8.61268,2.0,1.0,1.0,2.0,30,1.0,3.0,1125.0,1125.0,1.8,1125.0,,13,26
2729922,3197326,2.0,2.0,41.14796,,2.0,1.0,3.0,,360,1.0,2.0,7.0,360.0,2.0,194.8,,4,7
2747558,3277008,4.0,4.0,41.15807,-8.60679,5.0,1.0,1.0,1.0,31,2.0,4.0,31.0,31.0,3.2,31.0,,0,0
2750778,4092127,9.0,11.0,41.1554,-8.60569,2.0,1.0,1.0,3.0,31,2.0,3.0,31.0,31.0,3.0,31.0,,5,9
2761058,13337880,2.0,2.0,41.143497467041016,-8.6142578125,3.0,1.0,2.0,3.0,30,1.0,,21.0,21.0,2.5,21.0,,1,12
2761419,13337880,2.0,2.0,41.1434326171875,-8.614296913146973,3.0,1.0,2.0,3.0,30,1.0,,21.0,21.0,2.5,21.0,,6,15
2766251,3838433,10.0,10.0,41.15594,-8.62384,6.0,2.0,4.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,7,12
2766311,3838433,10.0,10.0,41.1558,-8.62379,6.0,2.0,5.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,7,23
2772925,8198249,2.0,2.0,41.16034,-8.59938,6.0,,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
2806663,4137086,4.0,8.0,41.15022,-8.61495,2.0,2.0,2.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,57
2821770,7474213,9.0,9.0,41.14231,-8.6154,4.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,12,31
2821866,7474213,9.0,9.0,41.14231,-8.6154,6.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,9,19
2828877,3277008,4.0,4.0,41.15741,-8.60856,4.0,1.0,3.0,1.0,31,2.0,4.0,31.0,31.0,3.2,31.0,,0,0
2837052,3277008,4.0,4.0,41.1582,-8.6085,2.0,1.0,3.0,1.0,31,2.0,4.0,31.0,31.0,3.2,31.0,,0,0
2840980,14536062,1.0,2.0,,,7.0,3.0,3.0,2.0,1125,2.0,,1125.0,1125.0,2.7,1125.0,,6,8
2844941,9727633,2.0,2.0,41.13074,-8.64348,5.0,2.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
2850921,14578573,1.0,1.0,,,4.0,2.0,4.0,3.0,180,3.0,4.0,1125.0,1125.0,3.2,1125.0,,2,3
2869292,14667345,4.0,4.0,41.14412,-8.61256,5.0,3.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,4
2885844,14747315,1.0,1.0,41.14267,,6.0,2.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,3,3
2888308,7720702,2.0,3.0,41.15549,-8.6091,3.0,1.0,2.0,3.0,60,3.0,3.0,60.0,60.0,3.0,60.0,,21,41
2905644,6369029,19.0,20.0,41.1712,-8.59501,2.0,2.0,3.0,,180,,,180.0,180.0,,180.0,,3,3
2907220,14853677,1.0,1.0,41.15011,-8.64251,4.0,2.0,3.0,,29,2.0,,29.0,29.0,5.0,29.0,,2,6
2918705,14905055,3.0,3.0,,,2.0,1.0,1.0,2.0,1125,2.0,4.0,1125.0,1125.0,2.0,1125.0,,25,30
2921506,14898722,2.0,2.0,41.16124271782492,-8.600302231857,3.0,1.0,2.0,3.0,365,1.0,3.0,1125.0,1125.0,2.9,1125.0,,10,10
2921985,14921668,5.0,5.0,41.14122,-8.6134,6.0,1.0,3.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.4,1125.0,,1,8
2923070,101838501,,,41.14233,-8.61517,3.0,1.0,1.0,1.0,40,1.0,3.0,1125.0,1125.0,2.4,1125.0,,16,46
2951239,14955786,1.0,1.0,,,4.0,2.0,6.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,21,33
2961935,2228036,,,41.15028,-8.60696,,3.0,6.0,1.0,1125,1.0,3.0,1125.0,1125.0,2.9,1125.0,,3,20
2971940,15163187,1.0,1.0,,,5.0,2.0,2.0,2.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,19,20
2976144,14921668,5.0,5.0,41.14217,-8.61227,3.0,1.0,1.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,,4,9
2991748,14905055,3.0,3.0,,,2.0,1.0,1.0,2.0,1125,2.0,3.0,1125.0,1125.0,2.0,1125.0,,21,30
2991886,14905055,3.0,3.0,,,4.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,14,24
3014885,15331047,1.0,5.0,,-8.63279,3.0,1.0,2.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
3035176,2891070,3.0,3.0,41.14557,-8.61181,2.0,1.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
3049916,12759224,6.0,7.0,41.14708,-8.61664,3.0,1.0,1.0,3.0,30,2.0,3.0,1125.0,1125.0,2.7,1125.0,,12,27
3068627,3277008,4.0,4.0,41.15609,-8.60733,4.0,1.0,2.0,1.0,31,2.0,,31.0,31.0,3.2,31.0,,0,0
3071032,15629769,2.0,7.0,41.13129,,2.0,1.0,2.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,11,17
3079995,15469586,1.0,1.0,,,,,4.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,0,3
3099289,6450606,5.0,9.0,41.15332,-8.62578,,,,2.0,1125,2.0,2.0,14.0,1125.0,2.0,543.6,,5,13
3141397,15950531,7.0,7.0,41.14013,-8.61757,6.0,2.0,4.0,2.0,60,1.0,2.0,1125.0,1125.0,2.0,1125.0,,3,3
3155216,7959537,3.0,8.0,41.149677,-8.614727,2.0,3.0,3.0,,365,,,365.0,365.0,,365.0,,0,0
3160913,5632244,1.0,2.0,,,6.0,3.0,3.0,,30,1.0,4.0,30.0,30.0,4.0,30.0,,2,4
3165433,16055999,3.0,3.0,41.14613,-8.61704,6.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,4
3184943,13770409,5.0,6.0,,,6.0,3.0,1.0,,1125,,,1125.0,1125.0,,1125.0,,0,0
3202379,10364726,6.0,10.0,41.14192,-8.61116,2.0,1.0,1.0,2.0,600,2.0,2.0,600.0,600.0,2.0,600.0,,6,10
3206477,16246435,1.0,1.0,,,5.0,3.0,3.0,,100,3.0,,1125.0,1125.0,4.7,1125.0,,21,33
3215881,4803218,2.0,3.0,41.15033,-8.61654,6.0,2.0,4.0,2.0,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,,9,17
3269362,1184917,1.0,1.0,41.16591,-8.61015,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,10,33
3271454,15629769,2.0,7.0,41.13401,,6.0,3.0,4.0,,1125,,,1125.0,1125.0,5.0,1125.0,,8,12
3280119,16579063,1.0,1.0,41.13174,-8.62928,,,3.0,,1125,,,1125.0,1125.0,5.0,1125.0,,0,0
3303864,15979825,2.0,12.0,41.14294,-8.60969,5.0,2.0,3.0,3.0,1125,1.0,3.0,1125.0,1125.0,2.8,1125.0,,4,12
3333098,5483106,3.0,3.0,41.14449,,6.0,2.0,3.0,1.0,180,1.0,1.0,180.0,180.0,1.0,180.0,,3,4
3353652,16922131,,,41.14943,-8.60658,6.0,3.0,5.0,1.0,1125,1.0,2.0,1.0,1125.0,1.9,192.3,,7,29
3365178,16980719,3.0,3.0,,,4.0,1.0,1.0,,14,,,14.0,14.0,,14.0,,28,37
3414002,17213138,2.0,3.0,41.14977,-8.60632,,3.0,6.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,2,13
3426424,17273392,5.0,6.0,,,4.0,2.0,3.0,,15,,,15.0,15.0,,15.0,,20,25
3427461,2228036,,,41.15028,-8.60696,,,,1.0,1125,1.0,4.0,1125.0,1125.0,3.0,1125.0,,4,11
3463831,17452235,3.0,3.0,41.15329,-8.6143,5.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2,3
3464992,17457654,2.0,2.0,41.14123,-8.61192,4.0,1.0,3.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,14,44
3468335,14948298,2.0,2.0,41.13951,-8.61406,4.0,1.0,1.0,2.0,210,2.0,2.0,1125.0,1125.0,2.0,1125.0,,3,5
3472761,17494296,1.0,2.0,41.14687,-8.60686,2.0,0.0,1.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,14,16
3476384,17510723,1.0,1.0,41.15162,-8.61271,3.0,1.0,,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3533135,2220420,43.0,54.0,,-8.60509,,,,,360,,,360.0,360.0,,360.0,,0,0
3533490,17789572,18.0,22.0,41.14839,-8.60289,6.0,2.0,5.0,1.0,1125,1.0,2.0,2.0,1125.0,1.2,877.0,,3,4
3536258,12897618,32.0,32.0,41.14545,-8.61463,2.0,0.0,1.0,1.0,730,1.0,2.0,730.0,730.0,2.0,730.0,,2,2
3540755,17789572,18.0,22.0,41.14839,-8.60285,3.0,1.0,6.0,1.0,1125,1.0,2.0,2.0,1125.0,1.3,797.5,,11,20
3540828,17789572,18.0,22.0,41.14838,-8.60291,3.0,1.0,3.0,1.0,1125,1.0,2.0,2.0,1125.0,1.2,895.6,,5,10
3547240,17858352,1.0,1.0,41.1494,,4.0,2.0,3.0,3.0,27,1.0,3.0,27.0,27.0,3.0,27.0,,8,8
3551120,16816071,5.0,6.0,41.14334,-8.61802,3.0,2.0,2.0,,1125,1.0,,1125.0,1125.0,,1125.0,,5,20
3555572,2901203,1.0,1.0,41.14374,-8.61122,3.0,2.0,2.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,3,5
3562813,17938370,1.0,6.0,41.13524,-8.61034,3.0,1.0,3.0,3.0,60,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
3566812,2891070,3.0,3.0,41.14483,-8.61216,2.0,1.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
3572677,14667345,4.0,4.0,41.14438,-8.61179,4.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,6,14
3577506,1266562,17.0,23.0,41.14705,-8.60179,3.0,1.0,1.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,15,16
3621418,4045372,1.0,2.0,,,6.0,3.0,4.0,3.0,60,3.0,,1125.0,1125.0,3.3,1125.0,,4,11
3633819,18318580,3.0,3.0,,,2.0,1.0,4.0,2.0,270,2.0,2.0,270.0,270.0,2.0,270.0,,0,0
3634070,18318580,3.0,3.0,,,,,4.0,2.0,270,2.0,2.0,270.0,270.0,2.0,270.0,,0,0
3640693,1872636,5.0,5.0,41.13881,-8.60972,6.0,2.0,4.0,2.0,90,1.0,2.0,90.0,90.0,2.0,90.0,,0,0
3660051,12759224,6.0,7.0,41.14708,-8.61664,3.0,1.0,1.0,3.0,30,2.0,3.0,1125.0,1125.0,2.7,1125.0,,1,3
3673910,14030346,2.0,2.0,41.15065,-8.59438,2.0,1.0,1.0,2.0,15,2.0,2.0,1125.0,1125.0,2.0,1125.0,,5,7
3693504,3297687,1.0,3.0,41.15301,,6.0,2.0,2.0,,180,2.0,,1125.0,1125.0,,1125.0,,12,25
3694971,2606384,10.0,11.0,41.15077,-8.60331,2.0,1.0,1.0,,90,,,1125.0,1125.0,5.0,1125.0,,1,3
3723364,19020262,1.0,1.0,41.1592,-8.63587,3.0,1.0,1.0,2.0,35,1.0,2.0,35.0,35.0,2.0,35.0,,2,3
3728270,19046923,1.0,1.0,41.14988,,4.0,2.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3730996,19065705,3.0,3.0,41.16192,-8.60917,2.0,1.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,9,24
3790726,19458554,4.0,4.0,41.15386,-8.60802,6.0,3.0,4.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,4,7
3802603,19536510,1.0,1.0,,,4.0,2.0,3.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
3805570,19555501,2.0,4.0,41.14835,-8.60062,2.0,0.0,1.0,,90,,,90.0,90.0,,90.0,,30,60
3841477,6369029,19.0,20.0,41.15352,-8.60822,2.0,1.0,2.0,2.0,180,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2,5
3855420,19887538,45.0,48.0,41.14328,-8.60964,4.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,17,41
3858091,19903319,1.0,1.0,41.16079,-8.63211,2.0,1.0,5.0,3.0,180,3.0,3.0,1125.0,1125.0,3.0,1125.0,,26,56
3896546,20171706,1.0,1.0,,,,,5.0,3.0,365,1.0,3.0,365.0,365.0,3.0,365.0,,2,2
3899955,4656501,4.0,11.0,41.14556,-8.60046,2.0,0.0,0.0,2.0,31,1.0,3.0,31.0,1125.0,2.6,465.6,,13,36
3900636,20011978,5.0,6.0,41.15142,-8.61034,3.0,1.0,1.0,2.0,60,1.0,3.0,365.0,365.0,2.0,365.0,,6,17
3901757,4656501,4.0,11.0,41.14565,-8.6002,2.0,0.0,1.0,2.0,31,1.0,3.0,31.0,1125.0,2.6,465.6,,7,30
3902773,20011978,5.0,6.0,41.15208,-8.61061,4.0,1.0,1.0,2.0,60,1.0,3.0,365.0,365.0,2.0,365.0,,0,3
3902889,4656501,4.0,11.0,41.1463,-8.59903,4.0,2.0,2.0,2.0,31,1.0,3.0,31.0,1125.0,2.5,468.6,,9,11
3907554,3367367,1.0,1.0,41.16063,-8.59056,2.0,1.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,12,24
3910004,20011978,5.0,6.0,41.15302,-8.61059,3.0,1.0,1.0,2.0,60,1.0,3.0,365.0,365.0,2.0,365.0,,7,13
3910405,20011978,5.0,6.0,41.15317,-8.6103,5.0,2.0,5.0,2.0,60,1.0,3.0,365.0,365.0,2.0,365.0,,0,4
3910618,20011978,5.0,6.0,41.15152,-8.61189,5.0,2.0,5.0,2.0,60,1.0,3.0,365.0,365.0,2.0,365.0,,0,5
3912953,20267107,2.0,2.0,41.14439,-8.6109,6.0,2.0,4.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3915339,20267107,2.0,2.0,41.14269,-8.6082,4.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3929749,20310699,6.0,7.0,,,5.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3930080,20310699,6.0,7.0,,,5.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3930330,20310699,6.0,7.0,,,4.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3930559,20310699,6.0,7.0,,,5.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3930925,20310699,6.0,7.0,,,2.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3936940,20397743,7.0,15.0,41.15049,-8.61536,4.0,1.0,2.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,18,33
3940180,20415545,9.0,12.0,,-8.63609,5.0,1.0,3.0,2.0,999,1.0,,999.0,1125.0,,1001.1,,7,13
3957096,20310699,6.0,7.0,,,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
3967347,2686177,27.0,28.0,41.15976,-8.61133,2.0,0.0,1.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,11,23
3975853,2686177,27.0,28.0,41.15902,-8.61266,2.0,0.0,1.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,21,39
3984639,2686177,27.0,28.0,41.15699,-8.61172,4.0,1.0,3.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,14,34
3991998,2686177,27.0,28.0,41.15928,-8.61284,2.0,0.0,1.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,17,38
4010392,2686177,27.0,28.0,41.14118,-8.61507,4.0,2.0,4.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
4013512,20809128,3.0,4.0,,,4.0,2.0,4.0,1.0,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,,18,48
4020719,2686177,27.0,28.0,41.14729,-8.60943,4.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,11,28
4021422,2686177,27.0,28.0,41.15227,-8.60443,4.0,2.0,3.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,4,14
4021975,2686177,27.0,28.0,41.15189,-8.60527,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,1.5,365.0,,10,20
4023282,20857837,1.0,1.0,41.13545,-8.60822,2.0,1.0,2.0,1.0,7,1.0,1.0,7.0,7.0,1.0,7.0,,0,0
4027304,2686177,27.0,28.0,41.1506,-8.6043,4.0,1.0,2.0,1.0,365,1.0,1.0,1.0,365.0,1.0,364.0,,1,1
4037558,7260938,3.0,3.0,41.1432313,-8.6145272,4.0,1.0,2.0,2.0,270,1.0,2.0,270.0,270.0,2.0,270.0,,8,15
4043215,20962214,13.0,16.0,,,4.0,1.0,3.0,,15,,,15.0,15.0,5.0,15.0,,5,7
4043481,15554002,,,41.157848,-8.5944,6.0,2.0,4.0,1.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,1,5
4043511,15554002,,,41.157848,-8.5944,6.0,2.0,3.0,1.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,1,6
4050773,15554002,,,41.157848,-8.5944,,,,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,1,6
4058828,217380031,7.0,14.0,41.1494,-8.60459,,2.0,5.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,10,14
4070944,8519045,1.0,1.0,,,4.0,2.0,2.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,0,1
4083992,2273533,1.0,1.0,41.15118,-8.60528,6.0,1.0,3.0,2.0,45,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,3
4091889,21223635,7.0,7.0,,,,,4.0,3.0,1125,1.0,,365.0,365.0,2.5,365.0,,19,29
4116934,2643396,11.0,11.0,41.15029,-8.61974,2.0,1.0,2.0,2.0,1125,1.0,2.0,365.0,365.0,1.5,365.0,,0,0
4142447,20809128,3.0,4.0,,,2.0,1.0,2.0,1.0,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,,20,50
4178954,252729505,18.0,18.0,41.14933,-8.60388,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,1.0,365.0,,0,0
4179979,252729505,18.0,18.0,41.14933,-8.60388,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,1.0,365.0,,2,2
4180180,252729505,18.0,18.0,41.14933,-8.60388,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,1.0,365.0,,2,2
